msg_id,thread_id,sent_at,from_addr,to_addr,subject,body
M00680,TH00340,2024-10-28,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-10,Ok for 335.0 MT at Rs 2452 per tonne. Loading will start before 28-Oct-2024.
M00681,TH00341,2024-10-21,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-10,"Requirement 121.9 MT rice husk, delivery on or before 21-Oct-2024. Kindly confirm rate."
M00682,TH00341,2024-10-21,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-10,Ok for 121.9 MT at Rs 2329 per tonne. Loading will start before 21-Oct-2024.
M00683,TH00342,2024-10-10,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-10,Please confirm availability of 132.1 MT mustard stalk for delivery by 10-Oct-2024.
M00684,TH00342,2024-10-10,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-10,Accepted. 132.1 MT mustard stalk @ Rs 2767 PMT. Delivery 10-Oct-2024 positive.
M00685,TH00343,2024-10-11,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2024-10,"Requirement 396.8 MT rice husk, delivery on or before 11-Oct-2024. Kindly confirm rate."
M00686,TH00343,2024-10-11,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-10,Ok for 396.8 MT at Rs 2375 per tonne. Loading will start before 11-Oct-2024.
M00687,TH00344,2024-10-13,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2024-10,We need 250.5 MT of rice husk. Can you commit by 13-Oct-2024?
M00688,TH00344,2024-10-13,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-10,"Yes sir, 250.5 MT available. Rate Rs 2410/MT. Will dispatch before 13-Oct-2024."
M00689,TH00345,2024-10-27,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2024-10,We need 419.1 MT of rice husk. Can you commit by 27-Oct-2024?
M00690,TH00345,2024-10-27,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-10,Ok for 419.1 MT at Rs 2358 per tonne. Loading will start before 27-Oct-2024.
M00691,TH00346,2024-11-16,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-11,Please confirm availability of 260.6 MT mustard stalk for delivery by 16-Nov-2024.
M00692,TH00346,2024-11-16,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-11,Accepted. 260.6 MT mustard stalk @ Rs 2610 PMT. Delivery 16-Nov-2024 positive.
M00693,TH00347,2024-11-11,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2024-11,Please confirm availability of 125.3 MT rice husk for delivery by 11-Nov-2024.
M00694,TH00347,2024-11-11,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-11,Accepted. 125.3 MT rice husk @ Rs 2189 PMT. Delivery 11-Nov-2024 positive.
M00695,TH00348,2024-11-22,purchase@marudharbiofuels.in,nakoda@example.in,Requirement rice husk 2024-11,Please confirm availability of 379.4 MT rice husk for delivery by 22-Nov-2024.
M00696,TH00348,2024-11-22,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-11,Ok for 379.4 MT at Rs 2228 per tonne. Loading will start before 22-Nov-2024.
M00697,TH00349,2024-11-25,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-11,Please confirm availability of 403.7 MT mustard stalk for delivery by 25-Nov-2024.
M00698,TH00349,2024-11-25,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-11,Ok for 403.7 MT at Rs 2577 per tonne. Loading will start before 25-Nov-2024.
M00699,TH00350,2024-11-18,purchase@marudharbiofuels.in,salasar@example.in,Requirement mustard stalk 2024-11,We need 222.7 MT of mustard stalk. Can you commit by 18-Nov-2024?
M00700,TH00350,2024-11-18,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-11,Ok for 222.7 MT at Rs 2580 per tonne. Loading will start before 18-Nov-2024.
M00701,TH00351,2024-11-17,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2024-11,Please confirm availability of 220.9 MT rice husk for delivery by 17-Nov-2024.
M00702,TH00351,2024-11-17,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-11,Accepted. 220.9 MT rice husk @ Rs 2277 PMT. Delivery 17-Nov-2024 positive.
M00703,TH00352,2024-11-14,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2024-11,We need 400.9 MT of mustard stalk. Can you commit by 14-Nov-2024?
M00704,TH00352,2024-11-14,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-11,Accepted. 400.9 MT mustard stalk @ Rs 2584 PMT. Delivery 14-Nov-2024 positive.
M00705,TH00353,2024-11-26,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2024-11,Please confirm availability of 175.5 MT rice husk for delivery by 26-Nov-2024.
M00706,TH00353,2024-11-26,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-11,Accepted. 175.5 MT rice husk @ Rs 2257 PMT. Delivery 26-Nov-2024 positive.
M00707,TH00354,2024-11-24,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2024-11,Please confirm availability of 374.6 MT mustard stalk for delivery by 24-Nov-2024.
M00708,TH00354,2024-11-24,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-11,"Yes sir, 374.6 MT available. Rate Rs 2527/MT. Will dispatch before 24-Nov-2024."
M00709,TH00355,2024-11-12,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2024-11,We need 319.1 MT of rice husk. Can you commit by 12-Nov-2024?
M00710,TH00355,2024-11-12,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-11,Ok for 319.1 MT at Rs 2252 per tonne. Loading will start before 12-Nov-2024.
M00711,TH00356,2024-11-28,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2024-11,"Requirement 330.3 MT rice husk, delivery on or before 28-Nov-2024. Kindly confirm rate."
M00712,TH00356,2024-11-28,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-11,Ok for 330.3 MT at Rs 2203 per tonne. Loading will start before 28-Nov-2024.
M00713,TH00357,2024-11-28,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2024-11,"Requirement 256.0 MT rice husk, delivery on or before 28-Nov-2024. Kindly confirm rate."
M00714,TH00357,2024-11-28,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-11,Accepted. 256.0 MT rice husk @ Rs 2276 PMT. Delivery 28-Nov-2024 positive.
M00715,TH00358,2024-11-28,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2024-11,We need 143.0 MT of rice husk. Can you commit by 28-Nov-2024?
M00716,TH00358,2024-11-28,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-11,"Yes sir, 143.0 MT available. Rate Rs 2305/MT. Will dispatch before 28-Nov-2024."
M00717,TH00359,2024-11-10,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2024-11,Please confirm availability of 200.6 MT rice husk for delivery by 10-Nov-2024.
M00718,TH00359,2024-11-10,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-11,Accepted. 200.6 MT rice husk @ Rs 2278 PMT. Delivery 10-Nov-2024 positive.
M00719,TH00360,2024-11-24,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-11,Please confirm availability of 332.8 MT mustard stalk for delivery by 24-Nov-2024.
M00720,TH00360,2024-11-24,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-11,"Yes sir, 332.8 MT available. Rate Rs 2541/MT. Will dispatch before 24-Nov-2024."
M00721,TH00361,2024-11-20,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2024-11,"Requirement 190.0 MT rice husk, delivery on or before 20-Nov-2024. Kindly confirm rate."
M00722,TH00361,2024-11-20,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-11,"Yes sir, 190.0 MT available. Rate Rs 2310/MT. Will dispatch before 20-Nov-2024."
M00723,TH00362,2024-12-21,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-12,"Requirement 306.1 MT mustard stalk, delivery on or before 21-Dec-2024. Kindly confirm rate."
M00724,TH00362,2024-12-21,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-12,Ok for 306.1 MT at Rs 2429 per tonne. Loading will start before 21-Dec-2024.
M00725,TH00363,2024-12-22,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2024-12,"Requirement 263.4 MT rice husk, delivery on or before 22-Dec-2024. Kindly confirm rate."
M00726,TH00363,2024-12-22,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-12,Ok for 263.4 MT at Rs 2144 per tonne. Loading will start before 22-Dec-2024.
M00727,TH00364,2024-12-28,purchase@marudharbiofuels.in,shri@example.in,Requirement rice husk 2024-12,"Requirement 369.8 MT rice husk, delivery on or before 28-Dec-2024. Kindly confirm rate."
M00728,TH00364,2024-12-28,shri@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-12,"Yes sir, 369.8 MT available. Rate Rs 2144/MT. Will dispatch before 28-Dec-2024."
M00729,TH00365,2024-12-22,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-12,Please confirm availability of 340.3 MT rice husk for delivery by 22-Dec-2024.
M00730,TH00365,2024-12-22,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-12,"Confirmed. We can supply 340.3 MT rice husk at Rs 2197 per MT, delivery by 22-Dec-2024."
M00731,TH00366,2024-12-25,purchase@marudharbiofuels.in,om@example.in,Requirement rice husk 2024-12,Please confirm availability of 306.1 MT rice husk for delivery by 25-Dec-2024.
M00732,TH00366,2024-12-25,om@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-12,"Confirmed. We can supply 306.1 MT rice husk at Rs 2211 per MT, delivery by 25-Dec-2024."
M00733,TH00367,2024-12-11,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2024-12,"Requirement 381.5 MT rice husk, delivery on or before 11-Dec-2024. Kindly confirm rate."
M00734,TH00367,2024-12-11,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-12,"Yes sir, 381.5 MT available. Rate Rs 2107/MT. Will dispatch before 11-Dec-2024."
M00735,TH00368,2024-12-20,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-12,We need 212.4 MT of rice husk. Can you commit by 20-Dec-2024?
M00736,TH00368,2024-12-20,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-12,"Yes sir, 212.4 MT available. Rate Rs 2223/MT. Will dispatch before 20-Dec-2024."
M00737,TH00369,2024-12-27,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement mustard stalk 2024-12,Please confirm availability of 321.7 MT mustard stalk for delivery by 27-Dec-2024.
M00738,TH00369,2024-12-27,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-12,"Confirmed. We can supply 321.7 MT mustard stalk at Rs 2463 per MT, delivery by 27-Dec-2024."
M00739,TH00370,2024-12-18,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2024-12,"Requirement 237.9 MT rice husk, delivery on or before 18-Dec-2024. Kindly confirm rate."
M00740,TH00370,2024-12-18,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-12,Accepted. 237.9 MT rice husk @ Rs 2133 PMT. Delivery 18-Dec-2024 positive.
M00741,TH00371,2024-12-16,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement mustard stalk 2024-12,We need 271.4 MT of mustard stalk. Can you commit by 16-Dec-2024?
M00742,TH00371,2024-12-16,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-12,"Yes sir, 271.4 MT available. Rate Rs 2470/MT. Will dispatch before 16-Dec-2024."
M00743,TH00372,2024-12-10,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2024-12,"Requirement 326.4 MT rice husk, delivery on or before 10-Dec-2024. Kindly confirm rate."
M00744,TH00372,2024-12-10,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-12,"Yes sir, 326.4 MT available. Rate Rs 2154/MT. Will dispatch before 10-Dec-2024."
M00745,TH00373,2024-12-27,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2024-12,Please confirm availability of 232.2 MT rice husk for delivery by 27-Dec-2024.
M00746,TH00373,2024-12-27,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-12,"Confirmed. We can supply 232.2 MT rice husk at Rs 2135 per MT, delivery by 27-Dec-2024."
M00747,TH00374,2024-12-19,purchase@marudharbiofuels.in,nakoda@example.in,Requirement rice husk 2024-12,We need 309.0 MT of rice husk. Can you commit by 19-Dec-2024?
M00748,TH00374,2024-12-19,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-12,Accepted. 309.0 MT rice husk @ Rs 2098 PMT. Delivery 19-Dec-2024 positive.
M00749,TH00375,2024-12-25,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-12,We need 146.5 MT of mustard stalk. Can you commit by 25-Dec-2024?
M00750,TH00375,2024-12-25,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-12,Accepted. 146.5 MT mustard stalk @ Rs 2458 PMT. Delivery 25-Dec-2024 positive.
M00751,TH00376,2024-12-13,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-12,Please confirm availability of 352.5 MT mustard stalk for delivery by 13-Dec-2024.
M00752,TH00376,2024-12-13,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-12,Accepted. 352.5 MT mustard stalk @ Rs 2473 PMT. Delivery 13-Dec-2024 positive.
M00753,TH00377,2024-12-13,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2024-12,We need 199.9 MT of rice husk. Can you commit by 13-Dec-2024?
M00754,TH00377,2024-12-13,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-12,"Yes sir, 199.9 MT available. Rate Rs 2131/MT. Will dispatch before 13-Dec-2024."
M00755,TH00378,2025-01-28,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2025-01,We need 223.3 MT of mustard stalk. Can you commit by 28-Jan-2025?
M00756,TH00378,2025-01-28,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-01,"Confirmed. We can supply 223.3 MT mustard stalk at Rs 2476 per MT, delivery by 28-Jan-2025."
M00757,TH00379,2025-01-16,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2025-01,We need 217.3 MT of rice husk. Can you commit by 16-Jan-2025?
M00758,TH00379,2025-01-16,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,Ok for 217.3 MT at Rs 2144 per tonne. Loading will start before 16-Jan-2025.
M00759,TH00380,2025-01-18,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2025-01,Please confirm availability of 234.0 MT rice husk for delivery by 18-Jan-2025.
M00760,TH00380,2025-01-18,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,Ok for 234.0 MT at Rs 2175 per tonne. Loading will start before 18-Jan-2025.
M00761,TH00381,2025-01-14,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2025-01,"Requirement 206.1 MT rice husk, delivery on or before 14-Jan-2025. Kindly confirm rate."
M00762,TH00381,2025-01-14,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,"Yes sir, 206.1 MT available. Rate Rs 2121/MT. Will dispatch before 14-Jan-2025."
M00763,TH00382,2025-01-22,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2025-01,We need 347.4 MT of rice husk. Can you commit by 22-Jan-2025?
M00764,TH00382,2025-01-22,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,"Yes sir, 347.4 MT available. Rate Rs 2127/MT. Will dispatch before 22-Jan-2025."
M00765,TH00383,2025-01-20,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2025-01,"Requirement 222.6 MT rice husk, delivery on or before 20-Jan-2025. Kindly confirm rate."
M00766,TH00383,2025-01-20,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,"Yes sir, 222.6 MT available. Rate Rs 2090/MT. Will dispatch before 20-Jan-2025."
M00767,TH00384,2025-01-27,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2025-01,"Requirement 169.1 MT rice husk, delivery on or before 27-Jan-2025. Kindly confirm rate."
M00768,TH00384,2025-01-27,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,"Confirmed. We can supply 169.1 MT rice husk at Rs 2159 per MT, delivery by 27-Jan-2025."
M00769,TH00385,2025-01-28,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2025-01,"Requirement 403.5 MT rice husk, delivery on or before 28-Jan-2025. Kindly confirm rate."
M00770,TH00385,2025-01-28,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,Ok for 403.5 MT at Rs 2155 per tonne. Loading will start before 28-Jan-2025.
M00771,TH00386,2025-01-15,purchase@marudharbiofuels.in,new@example.in,Requirement mustard stalk 2025-01,Please confirm availability of 123.2 MT mustard stalk for delivery by 15-Jan-2025.
M00772,TH00386,2025-01-15,new@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-01,Ok for 123.2 MT at Rs 2448 per tonne. Loading will start before 15-Jan-2025.
M00773,TH00387,2025-01-18,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2025-01,"Requirement 350.5 MT rice husk, delivery on or before 18-Jan-2025. Kindly confirm rate."
M00774,TH00387,2025-01-18,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,Accepted. 350.5 MT rice husk @ Rs 2105 PMT. Delivery 18-Jan-2025 positive.
M00775,TH00388,2025-01-15,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2025-01,"Requirement 151.5 MT rice husk, delivery on or before 15-Jan-2025. Kindly confirm rate."
M00776,TH00388,2025-01-15,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,"Confirmed. We can supply 151.5 MT rice husk at Rs 2117 per MT, delivery by 15-Jan-2025."
M00777,TH00389,2025-01-18,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2025-01,Please confirm availability of 232.9 MT mustard stalk for delivery by 18-Jan-2025.
M00778,TH00389,2025-01-18,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-01,Ok for 232.9 MT at Rs 2526 per tonne. Loading will start before 18-Jan-2025.
M00779,TH00390,2025-01-15,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2025-01,"Requirement 304.7 MT mustard stalk, delivery on or before 15-Jan-2025. Kindly confirm rate."
M00780,TH00390,2025-01-15,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-01,Ok for 304.7 MT at Rs 2510 per tonne. Loading will start before 15-Jan-2025.
M00781,TH00391,2025-01-18,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2025-01,We need 300.5 MT of rice husk. Can you commit by 18-Jan-2025?
M00782,TH00391,2025-01-18,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,Ok for 300.5 MT at Rs 2168 per tonne. Loading will start before 18-Jan-2025.
M00783,TH00392,2025-01-22,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2025-01,"Requirement 241.7 MT rice husk, delivery on or before 22-Jan-2025. Kindly confirm rate."
M00784,TH00392,2025-01-22,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,Accepted. 241.7 MT rice husk @ Rs 2187 PMT. Delivery 22-Jan-2025 positive.
M00785,TH00393,2025-01-18,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2025-01,We need 356.8 MT of rice husk. Can you commit by 18-Jan-2025?
M00786,TH00393,2025-01-18,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-01,Ok for 356.8 MT at Rs 2098 per tonne. Loading will start before 18-Jan-2025.
M00787,TH00394,2025-02-20,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2025-02,Please confirm availability of 394.0 MT rice husk for delivery by 20-Feb-2025.
M00788,TH00394,2025-02-20,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,"Yes sir, 394.0 MT available. Rate Rs 2100/MT. Will dispatch before 20-Feb-2025."
M00789,TH00395,2025-02-13,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2025-02,Please confirm availability of 363.2 MT rice husk for delivery by 13-Feb-2025.
M00790,TH00395,2025-02-13,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,"Yes sir, 363.2 MT available. Rate Rs 2212/MT. Will dispatch before 13-Feb-2025."
M00791,TH00396,2025-02-26,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2025-02,"Requirement 352.9 MT rice husk, delivery on or before 26-Feb-2025. Kindly confirm rate."
M00792,TH00396,2025-02-26,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,Ok for 352.9 MT at Rs 2202 per tonne. Loading will start before 26-Feb-2025.
M00793,TH00397,2025-02-11,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2025-02,We need 244.2 MT of rice husk. Can you commit by 11-Feb-2025?
M00794,TH00397,2025-02-11,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,Ok for 244.2 MT at Rs 2182 per tonne. Loading will start before 11-Feb-2025.
M00795,TH00398,2025-02-27,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2025-02,We need 242.8 MT of rice husk. Can you commit by 27-Feb-2025?
M00796,TH00398,2025-02-27,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,"Confirmed. We can supply 242.8 MT rice husk at Rs 2107 per MT, delivery by 27-Feb-2025."
M00797,TH00399,2025-02-21,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2025-02,Please confirm availability of 287.0 MT mustard stalk for delivery by 21-Feb-2025.
M00798,TH00399,2025-02-21,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-02,"Confirmed. We can supply 287.0 MT mustard stalk at Rs 2538 per MT, delivery by 21-Feb-2025."
M00799,TH00400,2025-02-11,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2025-02,Please confirm availability of 240.2 MT mustard stalk for delivery by 11-Feb-2025.
M00800,TH00400,2025-02-11,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-02,"Confirmed. We can supply 240.2 MT mustard stalk at Rs 2554 per MT, delivery by 11-Feb-2025."
M00801,TH00401,2025-02-13,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2025-02,"Requirement 336.3 MT rice husk, delivery on or before 13-Feb-2025. Kindly confirm rate."
M00802,TH00401,2025-02-13,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,"Yes sir, 336.3 MT available. Rate Rs 2146/MT. Will dispatch before 13-Feb-2025."
M00803,TH00402,2025-02-19,purchase@marudharbiofuels.in,nakoda@example.in,Requirement rice husk 2025-02,Please confirm availability of 312.9 MT rice husk for delivery by 19-Feb-2025.
M00804,TH00402,2025-02-19,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,Accepted. 312.9 MT rice husk @ Rs 2210 PMT. Delivery 19-Feb-2025 positive.
M00805,TH00403,2025-02-19,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2025-02,Please confirm availability of 128.7 MT rice husk for delivery by 19-Feb-2025.
M00806,TH00403,2025-02-19,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,"Confirmed. We can supply 128.7 MT rice husk at Rs 2121 per MT, delivery by 19-Feb-2025."
M00807,TH00404,2025-02-22,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2025-02,We need 297.6 MT of mustard stalk. Can you commit by 22-Feb-2025?
M00808,TH00404,2025-02-22,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-02,Ok for 297.6 MT at Rs 2416 per tonne. Loading will start before 22-Feb-2025.
M00809,TH00405,2025-02-20,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2025-02,Please confirm availability of 369.2 MT rice husk for delivery by 20-Feb-2025.
M00810,TH00405,2025-02-20,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,"Confirmed. We can supply 369.2 MT rice husk at Rs 2163 per MT, delivery by 20-Feb-2025."
M00811,TH00406,2025-02-14,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2025-02,We need 318.1 MT of rice husk. Can you commit by 14-Feb-2025?
M00812,TH00406,2025-02-14,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,Accepted. 318.1 MT rice husk @ Rs 2113 PMT. Delivery 14-Feb-2025 positive.
M00813,TH00407,2025-02-27,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2025-02,"Requirement 387.3 MT rice husk, delivery on or before 27-Feb-2025. Kindly confirm rate."
M00814,TH00407,2025-02-27,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,Accepted. 387.3 MT rice husk @ Rs 2156 PMT. Delivery 27-Feb-2025 positive.
M00815,TH00408,2025-02-22,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2025-02,Please confirm availability of 411.0 MT mustard stalk for delivery by 22-Feb-2025.
M00816,TH00408,2025-02-22,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-02,Accepted. 411.0 MT mustard stalk @ Rs 2462 PMT. Delivery 22-Feb-2025 positive.
M00817,TH00409,2025-02-25,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2025-02,"Requirement 126.9 MT rice husk, delivery on or before 25-Feb-2025. Kindly confirm rate."
M00818,TH00409,2025-02-25,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,"Yes sir, 126.9 MT available. Rate Rs 2141/MT. Will dispatch before 25-Feb-2025."
M00819,TH00410,2025-02-26,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2025-02,We need 258.0 MT of rice husk. Can you commit by 26-Feb-2025?
M00820,TH00410,2025-02-26,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,"Confirmed. We can supply 258.0 MT rice husk at Rs 2168 per MT, delivery by 26-Feb-2025."
M00821,TH00411,2025-02-17,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2025-02,Please confirm availability of 251.8 MT mustard stalk for delivery by 17-Feb-2025.
M00822,TH00411,2025-02-17,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-02,"Yes sir, 251.8 MT available. Rate Rs 2520/MT. Will dispatch before 17-Feb-2025."
M00823,TH00412,2025-02-12,purchase@marudharbiofuels.in,new@example.in,Requirement mustard stalk 2025-02,Please confirm availability of 261.7 MT mustard stalk for delivery by 12-Feb-2025.
